full_text,POS
"Estoy contenta; acabo de ver que los gustos que en algún momento transmití sobre una banda en específica; ha llegado a otra persona más.",P
@RPPNoticias '@MidisPeru una buena noticia! No más frazadas. Sí más casas calientes,P
"Nunca dejes el fb abierto y tu hermana a lado; es un PELIGRO!",N
"@ivyjara Como quisiera volver al pasado; para decirme a mi mismo para qué no te haga daño nunca",N
"@teleSURtv bien!!!viva México;viva los pueblos indígenas;viva una América libre!!!",P
"@BestiasAlVolant Excelente; siempre me persigno cuando entro a uno",P
Todo es mejor de lo que parece cuando recordamos que Dios está de nuestro lado.,P
"@LuchoCastanedaL prohibir paraderos En Pza Union; Pza 2 Mayo agilizaria el tráfico.",NEU
"Y bueno; fue un año nuevo diferente. Pero se acabó y ahora toca volver a la realidad",NEU
Me emociona mucho que les pasen cosas bonitas a las personas que quiero,P
@Gadhafy a mi me renovaron y no me tocaron (hasta ahora) el sueldo así que ando más o menos easy,P
Aún no estoy listo para una nueva mamá,N
"@gialau04_ ta weno; es que me pongo celosa",NEU
mi última noche en tarapoto la he pasado hermoso estos días y en verdad no quiero irme,P
@ron_quintanilla el de hoy es feo,N
4 de enero y hoy empiezo a disfrutar todo todito todoooo,P
@CaveroMv Eso es indiscutible. Bien por los cremas.,P
"@AlejVillalobos '@mczorro No es perfecta; tiene sus cositas. Pero el balance es bueno; bastante bueno. Y claro; sales cantando",P
"@SamanthaLaraC faltabas mi samo; la familia unida jajajajaja; te extraño; venn",N
Ya parezco viejita levantándome y acostándome temprano,N
@mczorro '@Carlos_Chavez Ya sabes cómo me siento cuando tengo que cruzar media ciudad para ver una película,N
"Que feo cuando se hacen cagones; pinches malcriados",N
"@fernandomerino '@Lizzfrr buen dato lo pondré en prácticaaaaaa; gracias",P
@NaomiwongJimen2 Jaja que buena! Lo probare entonces,P
Traigo un bronceado envidiable. Mentira. Todo me arde,NEU
@DjuJuMa si webitas lo sé pero la extraño,N
@MilesdeMiles_ esto es en serio? Pobrecito!,N
"Dios aprieta pero no ahorca; creo que es muy cierto",NEU
"@TubinoCarlos te vas de la ""Bankada""? Que buena noticia... Pero ahora seguro la china te da por el tubino",P
"@gialau04_ mis papás saben que eres sinónimo de borrachera; ya te conocen; sorry",N
Ayeeer en Sasuke Shinden! JAJAJA que letra mas fea debe ser de naruto. Por otro lado la policía militar,N
@MaricieloCernaU justo ayer que vi tu foto te iba a decir que bonita calle,P
"@ludwikapaleta si; muy hermoso; y eso que no me conociste a mi",P
@atenea2guerrera maldita sea !!!!! no fui yo Gracias Kellyyyyyyyyy !!!!!!!!!!!!!,NEU
Hoy se acaba la fiesta más bonita del año! #últimodíadenavidad #bajadadereyes…,P
Tres cosas para lo que no soy buena: 1- cocinar 2- maquillaje 3- cantar. Pero así me quieren,NEU
#SiFueseBillonario te pago la operación para que te cambies de cara por fea '@MananaMaldita,N
Qué triste debe ser redactar una nota bien alegre sobre los feriados que decreta el Gobierno y saber que tú no los vas a disfrutar,N
"Buenos días; ya casi se acaban mis vacaciones",N
Adoro su carita cuando me dice hermosa,P
"Pajita el nuevo ambiente laboral; donde al parecer teniendo una buena planificacion y un gran equipo se puede salir a su hora",P
Ya me dio nostalgia viendo tantos videos de clásicos antiguos,P
No debí cogerme la cara con las manos suciaaaaas!!,N
@LaliaB24 Igual después del 20 se quedan sin chamba esos payasos. Lo único bueno de ese día: no quedará UN SOLO obamista en la Tierra.,P
No entiendo la actitud agresiva gratén de tuiter. Si te jode lo que digo no masoquees y no me sigas. Es lo sano,NEU
La nueva versión de #Baywatch no paga,N
Como me hace feliz caminar,P
"Terminando la reunión!!! feliz de ver el crecimiento; vamos por más! #ShowPerúFusión #Piura #AsocPDC",P
"Me da cólera levantarme y no tener mi piercing en la nariz; siento que cuando duermo soy sonámbula o algún fantasma me lo saca",N
Ese placer secreto de quedarte sin datos y no saber qué michi pasa en el mundo,N
"@esquinabaja yeeeeh y de buenas decisiones! (Preferiblemente tomadas antes del trago; sino ya fue pues)",P
Ser feliz si eso significa alejarte de personas que quieres pero que te hicieron daño importa mas tu felicidad,NEU
Tener una panza de embarazada cuando terminas de comer no es normal.,N
Ay me duele mi estómago Xq comi eso ayer No grasa ni gaseosa Será lo última vez lo prometo,N
"Broder; que pinxe tráfico hay en Salaverry; por UPC. No jodas; voy a llegar tarde de nuevo",N
Odio la burocracia y mucho más la burocracia mal estructurada,N
@ysitedigoalgo Como la mayoría de los mortales  . Por lo menos es lindo por dentro y se acepta como es.,P
@ccori_alejandra y yo te extraño un mundo! este verano sin ti destruye mi alma #dramaon,N
"Llegar a la agencia y solo te reciben los pendientes; como no me reciben con un lomito saltado",N
"@CheLa_is Marcelitaaa; aprovecha nuestro hermoso clima. No sabes cuánto se extraña",P
Esperando el metropolitano hace 26 minutos,N
No pude soportar el tremendo sol que hace,N
"@EstefaniaM siempre habrá algo amiga; pero con el tiempo lo superas y pierden importancia",P
@BrSC8 '@Migvelinho puta que rico csm. Vuelvo al encierro y de paso a comer carnes congeladas por 15 días,P
Cómo es eso que te extraño? Tamaaare,N
"@Fannylunita Solo jodo amiga Fanny! No se que tan buena persona sea Puchungo; pero si es cierto lo que dices; bacán!",P
Que rico es ir al cine sola. Llorar y cagarte de risa a la vez sin que nadie te critique. Hermoso. Repetiré la misma hazaña más tarde,P
Lo peor es que esos materiales no están regularizados por su culpa. Y la computadora es lenta porque no nos la quiere cambiar,N
No fue fácil pero la vida sigue,NEU
Uno va con confianza al supermercado porque se supone que respetan los precios que ofrecen. En la caja los cambian y no te fijas,N
"Les personas no somos eternas Lo más importante es el legado que dejamos; la enseñanza para toda una familia y una generación",NEU
@PerezJoseAlb '@Chelseaboni vamos! Quiero volver para el nuevo año 2018! será genial piénsenlo y me avisan!,P
Siento que estoy tan gordo que en cualquier momento romperé la silla de plástico,N
"¿nunca han soñado que estan apuñalando a alguien y al ver que la sangre brota les provoca más clavarle el cuchillo?;¿no?;¿Soy solo yo?",N
"Hoy es el cumpleaños de mi hermana; no la pasó tan bien igual siempre estaré a su lado.",N
"Que bonito debe ser vivir así; siendo caradura y sin pedir disculpas",N
un libro en mis manos era un motivo para ser feliz,P
"No importa cuánto me esfuerce; mi letra siempre será horrible",N
@SamanthaRojas recién puede ver el último video que subiste. Gracias por dejarnos saber un poco más de ti,P
@Josvach no fui al último concierto pq nadie me quería acompañar,N
Bueeeeno... no me siento bien. Gracias playlist por cagarme peor,N
D.O eres genial ...Feliz cumpleaños y q sean muchos años más #E #EL #KPOp,P
"En mi cabeza; en mi cabeza vas dando vueltas! Estoy muy emocionado por algo GIGANTE que se me viene!!!!!!",P
"""el enfoque de genero es un instrumento para cerrar brechas en una sociedad machista con una educacion que durante casi 200 años ha privilegiado algunas tareas para los hombres y otras distintas para las mujeres. 

#betoesel12
#accionpopular
#siempreadelante",P
"""no se brilla; opacando a los demas"" 
#rolandoruiz esta postulando con el #2 por #accionpopular;  y un correligionario pega papeles con #1 encima de los afiches para opacar el trabajo de los demas. como le llamamos a eso? 
 '@rppnoticias '@noticiamerica
'@canaln_ '@capital967 https://t.co/ad9okmozon",N
#accionpopular es el partido comodin levantado por la encuestadoras y la prensa asi fue con los elecciones municipales y hoy la gente busca vacar a esos alcaldes por incapaces . https://t.co/lba0vatfbn,N
"#accionpopular esta denuncia es seria; #novan #congreso2020 https://t.co/ufx4y2jvvb",N
"#accionpopular los invita a participar de la gran caravana de la #lampa a realizarse este domingo 19 de enero.

📢 compartimos con ustedes el comunicado oficial y las rutas de los distritos. https://t.co/t6uffnsanv",NEU
"#accionpopular no es vitocho; ni villanueva; ni del aguila; ni barnechea; ni diez canseco. es un partido politico con mas de 60 años de historia.
#peru https://t.co/nmi89tsa6p",P
#accionpopular nunca mas! no merece tener congresistas! se sumo a lxs fujimoristas en todo este desastre q tenemos hoy. no votes x ellxs! https://t.co/d5xuj0qigd,N
"#accionpopular partido con menor rechazo del #votante.
#graciasperu!!! en chiclayo; peru https://t.co/rl5par3fgw",P
#accionpopular primeros!!! wujuuuuu... seguiremos #adelante 🙋🏻‍♀️ 🇵🇪 https://t.co/jb9fxmzftb,P
#accionpopular siempre fue furgon del fujimorismo y sus topos. https://t.co/9a0qvx2ofv,N
"#accionpopular siempre fue partido de centro izquierda. lamentablemente en los ultimos años; bajo la influencia de mercantilistas como barnechea; diez canseco y secuaces como vitocho y algunos otros mas; la representacion de ap se convirtio en furgon de cola del fujialanismo. https://t.co/wuhianfzdr",N
#accionpopular tambien es corrupcion. https://t.co/rjdfg0k9au,N
#accionpopular tiene una larga tradicion democratica y las decisiones personales de anteriores representantes no corresponden a nuestra historia. ellos responderan ante el pais y el partido por sus actos. #adelante,P
"#accionpopular trabaja con la poblacion; recuerda marcar la lampa del #trabajo la lampa de la #honestidad.

👉 conoce a todos nuestros candidatos ingresando al siguiente link &gt;&gt; https://t.co/r8rij4iytd https://t.co/doret89n8a",P
#accionpopular un partido venido a menos esta a la altura del partido morado. https://t.co/sk5nbesdv0,NEU
"#accionpopular y #frenteamplio ; ambos de la misma linea gobiernista; despliegan sus redes para capturar votos morados ante el desbande de simpatizantes del '@partidomorado . al parecer los morados se estan quedando en modo ciro: #hueso y #pellejo #peruabrelosojos",N
"#accionpopular 🔴
candidata rocio santos adelanto la presentacion de norma denominada “ley antiusura”; para frenar el abuso financiero de la banca privada.  

https://t.co/hv8g8tahos",P
"#accionpopular
recordemos el vergonzoso papel de #vitocho en el congreso disuelto; recordemos que siempre huyo cuando se quiso investigar a '@alangarciaperu y '@keikofujimori ¿y vas a votar por '@accionpopular ?? https://t.co/gecxvacya7",N
"#ahora #envivo representando a mi querido partido #accionpopular y debatiendo sobre coyuntura politica en el programa cuarto poder.  sintonizalo en el canal 4. agradezco mucho su difusion. ¡adelante!

maricarmen alva https://t.co/u3h3fai6fi",P
"#alvuelo
-la lampa agrietada. en #accionpopular no hay rumbo claro. asi quedo en evidencia durante la visita de #yonhylescano a #arequipa. preguntado por la postura critica de #barnechea y #vitocho al cierre del #congreso; #lescano dijo que no es la posicion del partido https://t.co/lpxaqdv8fq",N
"#ancash | entre enero y octubre del 2019 la ejecucion presupuestal fue solo de 21%

🔴 equivale a s/178 millones de los s/852 millones aprobados para 472 obras y servicios en zonas afectadas por el #niño costero

#pbo #correo
#butters #mulder #fujimori #urresti #accionpopular https://t.co/txqsytd9kc",NEU
"#callao #accionpopular 
no se dejen engañar por un sujeto que no cumplia con la universidad; porque menos lo hara por el pais. si en lo poco no era diligente; en lo mucho tampoco lo sera.",N
"#combutters
candidatos hacen los imposible para figurar

🔴 #accionpopular y #fuerzapopular con el 45% de votos validos en lima

#pbodigital #butters #mulder #peru #fujimori #peru #ledesma #blume #bartra #urresti https://t.co/pho7jed79n",NEU
#congreso que #peru elegira el 26/1 podria estar presidido por una mujer: monica saavedra #accionpopular (centro fluctuante) o martha chavez #fuerzapopular (derecha radical). podria sorprender francisco sagasti #partidomorado (centro elastico)  https://t.co/8gfookdxpc,NEU
"#denuncia . el alcalde de la molina ('@munimolina) alvaro paz de la barra '@apazdelabarra de #accionpopular autoriza trabajos de construccion a desde las 6:00 hrs. perturbando la tranquilidad de vecinos; y si denuncias ellos te bloquean . '@defensoria_peru '@wgutierrezpe https://t.co/wshujxq4ia",NEU
"#denuncia . el alcalde de la molina ('@munimolina) alvaro paz de la barra '@apazdelabarra de #accionpopular autoriza trabajos de construccion a desde las 6:00 hrs. perturbando la tranquilidad de vecinos; y si denuncias ellos te bloquean . '@defensoria_peru '@wgutierrezpe",NEU
"#economia

🔴#apra '@renzoiban “nos centraremos en la fiscalizacion y una comision pro desarrollo”

🔴#accionpopular '@ricardoburgaap “queremos transformar a la micro pequeña empresa. ayudaremos al sector informal a formalizarse”

#pbo
🔴https://t.co/ma76yjo7dr
#guzman #lucianaleon https://t.co/cog6r1vr9z",NEU
"#eeuu | niño de 6 años vence el cancer y sus compañeros lo aplauden

🔴#phillipbutters: “¡el cancer tiene cura! deberiamos tener aqui niños salvados; pero los politicos se robaron la plata”

#pbo
🔴https://t.co/hjlxii7ia8
#mulder #fujimori #urresti #accionpopular #chibolin #viral https://t.co/9zplbqacw2",NEU
"#elecciones2020 #partidomoreton #accionpopular 
paremos el machismo; en estas elecciones; por lo menos;
no votes a partidos que consienten maltratadores https://t.co/c4amiuwyyb",N
"#elecciones2020 2/3
pasan la #vallaticona
#accionpopular #ap (lampa)
#fuerzapopular #fp (naranjas)
#partidomorado (morados)
#app (acuña)
#somosperu.",NEU
#elecciones2020: partidos no perderan inscripcion aunque no alcancen el cinco por ciento de  votos validos  #pap #fuerzapopular #partidonacionalista #accionpopular #solidaridadnacional https://t.co/phehtjlnbt https://t.co/julc0od5wb,NEU
"#eleccionescongresales2020 | en la jornada de capacitacion para postulantes al congreso; realizado por la contraloria general de la republica.
#accionpopular #rosinacutimbo #jornadadecapacitacion #congresofuturo2020 https://t.co/5u8lyp5rz7",NEU
"#eleccionescongresales2020 | visitamos el centro y los mercados de nuestra querida ciudad de tacna con '@yonhy_lescano; gracias a la poblacion por todo el cariño demostrado.

#accionpopular #tacna #regiontacna #congreso2020 https://t.co/xyl70kiwjc",NEU
"#eleccionescongresales2020 en radio la ribereña; dando a conocer nuestras propuestas. en el noticiero el observador; con javier rejas.
este 26 de enero marca la lampa de accion popular y escribe el n° 3
#rosinaalcongreso #accionpopular https://t.co/uz9s5trflb",P
"#eleccionescongresales2020 en radio la ribereña; en el programa la voz de la victoria con vicky rodriguez; exponiendo mis propuestas. #adelante

#accionpopular https://t.co/vhntblzrsf",NEU
"#elperumarcaaccionpopular 🇵🇪

📢 en nuestro partido #accionpopular trabajamos en equipo para legislar leyes que promuevan e impulsen la mejora de nuestro pais. https://t.co/oogvecuzhe",P
"#elperumarcalalampa

josseline coaquira pariona candidata de #accionpopular con el numero 3⃣5⃣✍ realizo una caminata en lurin donde recibio el apoyo y converso con los vecinos sobre sus propuesta y proyectos de ley. https://t.co/mxijp3u9lu",P
