full_text,POS
"@canaln_ rosa bartra y mauricio mulder tienen el descaro de volver a postular despues de haber protegido a la delincuencia de los cuellos blancos y la banda de keiko; el peru ya no quiere mas delincuentes en el congreso; no botes por partidos que tengan delincuentes como estos; pensa",N
"rt '@felipem24898154: '@vrpt7 uno de los mejores congresista del peru ; mis respetos mauricio mulder https://t.co/9ovelwibsy",P
"acompañame a ver esta triste historia: 

""cuando las mentiras y floro barato de mauricio mulder es rechazado por el pueblo"". 

#abrelosojos https://t.co/j1ccbeos2y https://t.co/hxsztrob2f",N
"@esquinabaja '@mauriciomulder de los 3 candidatos y de muchos; el que mas ha vivido de la teta del estado es mauricio mulder. si hablamos de vividores; mulder seria un buen representante.",N
es un orgullo escuchar a mauricio mulder y es una lastima que los trolls no descansen ni domingos...,P
rt '@juanlazomacedo: '@esquinabaja '@mauriciomulder ya fue mauricio mulder... #abrelosojos firulais la ciudadania te rechazo asi como al apra.…,N
@esquinabaja '@mauriciomulder ya fue mauricio mulder... #abrelosojos firulais la ciudadania te rechazo asi como al apra. https://t.co/4xuwx3z7db,N
"@esquinabaja '@mauriciomulder lo mejor que tenemos mauricio mulder; buena foto.",P
"@marcelo3916 '@malditaternura pura payasada ese programa; falta de seriedad; mauricio mulder no debio participar. me cae bien beto; pero el 2 tiene que honrar a las dadivas del gobierno.",N
eliminaron a mauricio mulder en #abrelosojos dice que son los trolls vizcarristas. el perro guardian peco de ego colosal al decir que saldran 8 congresistas apristas y que fue elegido a dedo y que sueldo congresal no alcanza. el peru no se deja engañar. el peru aborrece al apra.,N
"#abrelosojos 
1ra semana programa de beto ortiz elimina a rosa maria bartra '@rosamariabartra en la semana le fue pesimo a ella en campaña tiene 0.8% solidaridad nacional
hoy eliminan a mauricio mulder '@mauriciomulder  apra con 2.3% 
depende de ustedes 
#eleccionescongresales2020",N
"eliminado firulais: ""los trolls han votado en contra de mi"" #abrelosojos mauricio mulder la ciudadania te repudia. https://t.co/ylqxv7nas4",N
"el mejor debatiente politico del peru es mauricio mulder y resulta eliminado jajajajaja 

los trolls trabajan hasta domingos; tremendos esclavos.
tengan dignidad",N
eliminaron a mauricio mulder y tambien es culpa de vizcarra.,NEU
"#abrelosojos si claro los trolles del gobienro mauricio mulder .. si claro ..el apra que nos dio la inflacion mas alta en el peru .. en su 1er gobierno ..liberacion de narcos y terrorismos ; matanzas ..2do gobierno liberacion de narcos y se han robado dinero ; si claro trolls.-",N
"eliminaron a mauricio #mulder. 
ay; que penita. 😂
'@mauriciomulder
#abrelosojos https://t.co/9jvngwv1vo",N
"eliminemos a mauricio mulder; siempre blinda a corruptos. #abrelosojos",N
"recta final
mauricio mulder encabeza preferencia de los electores de lima.
'@mauriciomulder '@karlacalle https://t.co/fpqw2vl4x2",N
#abrelosojos voto para se que vaya a su casa mauricio mulder.,N
@malditaternura lo mejor mauricio mulder,N
@noticias_tvperu bien dicho mauricio mulder https://t.co/z6kvcwg3v1,N
"rt '@caretas: #debateece2020 el candidato aprista; mauricio mulder; señalo a #caretas  que ""hay una tendencia al correctismo politico"" en el…",NEU
@felizladona quieren hacer perder a mauricio mulder los rojos por app de latina,NEU
"#abrelosojos '@malditaternura miren encontre la cancion de mauricio ""chusco"" mulder! gaaaa :v
https://t.co/onfiwdd93r",N
"rt '@pina77605470: #abrelosojos

no daremos nuestro voto a ningun corrupto como a mauricio mulder",N
mauricio mulder eres tan cinico como todos los apristas 😱😱😱 https://t.co/dfksiiihli,N
"#abrelosojos

no daremos nuestro voto a ningun corrupto como a mauricio mulder",N
"rt '@ever012steve: '@ramosnadia asi es ; suzy hizo algo y no es que lo escriba por joder o por broma '@sudiazoficial  hizo mas que mauricio mu…",N
"@ramosnadia asi es ; suzy hizo algo y no es que lo escriba por joder o por broma '@sudiazoficial  hizo mas que mauricio mulder como congresista ; pero mulder quiere seguir engañando a la gente;  si los ignorantes quieren un pais en corrupcion q voten x esa lacra y ladron #abrelosojos",N
"#abrelosojos 
no quiero a mauricio mulder!
que se vaya a su casa!
pof!",N
@noticias_tvperu el cinismo de los revolucionarios americanos representados por mauricio mulder es de campeonato,N
escuche a mauricio mulder y de verdad que tal cara de palo este tipo. https://t.co/6oxlf5x9du,N
#abrelosojos mauricio mulder siempre luchador inteligente y honesto,N
mauricio mulder apuesta que el apra tendra  8  congresistas en proximas elecciones. ¿donde lo dice? en programa de beto ortiz (oh). esperemos que el fujiaprismo desaparezca de la politica.,N
#abrelosojos mauricio mulder el pago de practicas pre profesionales a todos los internos de salud solo es exclusivo para los internos de medicina y los demas grupos profesionales.,N
"#abrelosojos '@malditaternura muy bien mauricio mulder; aplomo y claridad.",P
#abrelosojos mauricio mulder calzon flojo de los fujiratas,N
"¿que esta pasando en #abrelosojos?; error tras error y no sale la pregunta de omar chehade para mauricio mulder.",NEU
"#abrelosojos https://t.co/646ldzbxyv mulder es el mejor amigo (buen perro) de luis cervantes liñan; el rector millonario de la uigv (ahora con licencia denegada por la sunedu) por la cagada de su rector. y claro era su chochera del perro de chacra de mulder y el apra.",N
#abrelosojos '@malditaternura  mi voto para mauricio mulder el contrapeso para la separacion de poderes..,P
#abrelosojos mauricio mulder. retirate de la postulacion,N
"¿canal 2 trata de favorecer a mauricio mulder? ""errores tecnicos"" no permiten efectuarle preguntas...",NEU
"mauricio mulder aunque casi todos los peruanos ignorantes te odien ; los verdaderos apristas te admiramos mucho! ❤️❤️❤️❤️#abrelosojos '@mauriciomulder #apra",P
"mauricio mulder en #abrelosojos ('@latina_pe) dice que le dieron el 1 por una ""decision politica"" -nadie de los congresistas disueltos del apra; a excepcion de el; queria postular-.",N
@abrelosojos_fl  mauricio mulder con todo respeto es hora de jubilarse,N
"buenas noches ; soy beto ortiz y hoy se la voy a masajear  a mauricio mulder y el apra con la lengua  

si no me quieren ver es porque o son homofobicos o comunistas",N
mauricio mulder mejor vende periodicos para ir ahorrando para la vejez. #abrelosojos,N
@malditaternura mauricio mulder esta chihuan jajajaja,N
#abrelosojos mauricio mulder que opina sobre la alianza con el fujimorismo en el congreso disuelto..,N
@malditaternura y justo te agarras de eso para tomarte un tecito con mauricio mulder... guaripolero del apra,N
"#abrelosojos  pobrecito mauricio mulder; no le alcanzo su sueldo de mas de 15mil soles. tendra que vivir de su pension de 100 soles mensuales '@malditaternura",N
mauricio mulder seasap. estamos contigo. rompe a todos,P
"¿por que mauricio mulder habla de daniel mora y no de sus propuestas? simple; porque no tiene propuestas. 🐶
#abrelosojos",N
#abrelosojos el eliminado por amplia mayoria sera mauricio mulder,N
"agarro canal dos y el invitado de beto ortiz es oh sorpresa un aprista; mauricio mulder.
ponte las rodilleras beto",N
"rt '@villanadeapie: rosa bartra y mauricio mulder piensan que no tenemos memoria ¿no?
cinicos; en nuestra cara y en television nacional. 
#d…",N
"mauricio mulder en el programa de beto; a votar todas chicas para que se largue.",N
"@mauriciomulder mi voto el 26 es x el 1 del pap...mauricio mulder...un compañero leal; honesto; inteligente y combativo....desde new york",P
@pcaterianob ..... jajajajajajajajajajajajajaja.....que conchudo mauricio mulder bedoya.....cuanto cinismo puede haber en este sujeto.....,N
"mesa 1: “reforma politica y electoral al 2021”
renan espinoza de somos peru 🥇
guillermo ruiz de runa 🥈
omar chehade de app 🥈
jose olarte de peru nacion
mauricio mulder apra
jose vega de upp
rosa bartra de solidaridad nacional",NEU
"rt '@diariocorreo: 👉👉las propuestas de omar chehade; rosa bartra y mauricio mulder sobre reforma politica
https://t.co/hcrqse9mdl https://t.…",NEU
"#debateece2020 el candidato aprista; mauricio mulder; señalo a #caretas  que ""hay una tendencia al correctismo politico"" en el debate electoral. 
 https://t.co/30cg2mkvbu https://t.co/i7wc7kxxft",N
"rt '@pili06727656: '@canaln_ mas comechados para mantener  con mis impuestos!!!

eres un desgraciado mauricio mulder",N
"rt '@agencia_andina: '@jne_peru #debateece2020 propuestas de mauricio mulder del 'apra' para la reforma politica:

- que existan dos camaras:…",NEU
"rt '@cristianopati: rosa bartra y mauricio mulder se estan follando a todo. que capos. 

#yovotosolidaridadnacional porque no quiero que cam…",NEU
"👉👉las propuestas de omar chehade; rosa bartra y mauricio mulder sobre reforma politica
https://t.co/hcrqse9mdl https://t.co/1bdxjo3cmw",NEU
"rt '@eusebeias: ¡a vota por el apra! nadie
fiscalizara mejor al golpista
que mauricio mulder.",N
"mauricio mulder: ""la tarea fundamental del congreso es la fiscalizacion"".
segun idl; del 2001 al 2016 se pagaron mas de s/ 11600 millones en sobrecostos al cartel lava jato.
¿que paso con la fiscalizacion?
 #debateece2020 https://t.co/qzroxdaeym",N
"@esquinabaja '@memeoperu '@mauriciomulder '@renzoiban excelente presentacion de mulder;experiencia y conocimiento;ante la demogogia y el odio irracional;mauricio arrollo a improvisados",P
rt '@rocio93861680: abre los ojos con mauricio mulder https://t.co/84nqe170ny,NEU
"rt '@maartha_mc: que nauseabundo puede ser escuchar a mauricio mulder 🤢🤢🤢
#debateece2020",N
abre los ojos con mauricio mulder https://t.co/84nqe170ny,NEU
"@jne_peru #debateece2020 propuestas de mauricio mulder del 'apra' para la reforma politica:

- que existan dos camaras: una para diputados y otra de senadores

sigue la cobertura de #eleccionescongresales2020 👉https://t.co/aalfldr5aw https://t.co/ayjk9ixnxr",NEU
mauricio mulder (apra) fue denunciado por 208 mil soles que cobro su empleado fantasma. ¿que hizo la comision de etica de rosa bartra en aquel entonces? nada. fuerza popular es aliado de este apra nauseabundo. otorongo no come otorongo. bartra no comio mulder #debateportvperu https://t.co/84p0gml6mc,N
"rt '@pattyromero11: mauricio mulder esta bronceado.
como dice mulder;que no tiene dinero
el o algun pariente cercano tiene casa de playa o p…",N
@canaln_ mauricio mulder tienes mi voto y el de mi familia. 🇵🇪🇵🇪,P
"mauricio mulder propiendo dos camaras; le aterra la idea de quedarse sin cobrar el sueldo que todos los peruanos le pagamos.",N
"@paridadperu a ver rosa bartra y mauricio mulder son unos corruptos; mentirosos y pesimos corruptos; y sus partidos estan llenos de corrupcion; aunque bartra estaba en fuerza popular; el cual voto en su mayoria a favor de la paridad; pero de ahi a.....",N
"@blogcyh '@apra_oficial '@ipsosperu '@mauriciomulder dificil ah ;;;;mauricio mulder es la representacion del fujiaprismo blindador; obstruccionista y utero de cientos de corruptos que robaron al estado peruano. su lider alan garcia perez se suicido cuando la justicia toco su puerta",N
"rosa bartra y mauricio mulder piensan que no tenemos memoria ¿no?
cinicos; en nuestra cara y en television nacional. 
#debateece2020 https://t.co/iccqt8jzqc",N
"@renattobautista '@mauriciomulder mauricio mulder a quien nunca lo eligieron y de contrabando lo hicieron candidato; hablando de democracia; asco.",N
"@m2porcelanato mauricio mulder quien perdio las elecciones internas y de contrabando lo hicieron candidato; si hablando de democracia; asco.",N
"@primerafuente1 '@mauriciomulder mauricio mulder hablando de partidos serios; quien nunca lo eligieron y de contrabando lo hicieron candidato; asco.",N
"ojo ☝
rosa bartra y mauricio mulder afirman que de llegar al congreso promoveran la participacion politica de las mujeres.
pero ellos son quienes se opusieron a su aplicacion en reiteradas oportunidades. 🤔
#debateece2020 https://t.co/9hyohr85w3",N
"@rchavezsosa '@primerafuente1 '@mauriciomulder mauricio mulder ni sus correligionarios lo eligieron y de contrabando lo pusieron de candidato; asco.",N
"@juliojaviersr '@primerafuente1 '@mauriciomulder mauricio mulder a quien los apristas no lo eligieron habla de democracia; asco.",N
"mauricio mulder dice que la principal labor del congresista es la fiscalizacion y por eso quiere volver al congreso pero ya se olvido que el con los demas apristas y fujimoristas se las pasaron blindando a muchos corruptos y por eso vizcarra los disolvio. 

#debateece2020",N
@jbcperu tambien hay que revisar ese caso y el de mauricio mulder y sus llamadas con los cuellos blancos.,N
"@noticias_tvperu mauricio mulder a quien nunca lo eligieron de candidato; habla de democracia; asco.",N
"@canaln_ mas comechados para mantener  con mis impuestos!!!

eres un desgraciado mauricio mulder",N
"@lagringaroca '@mauriciomulder mauricio mulder a quien los mismos apristas no lo eligieron y de contrabando lo hicieron candidato; hablando de democracia; asco.",N
"@bobsparz mauricio mulder; jaaaaaa el que lo metieron de contrabando sin respetar las elecciones internas; jaaaas; ni sus partidarios lo eligieron",N
"que nauseabundo puede ser escuchar a mauricio mulder 🤢🤢🤢
#debateece2020",N
"mauricio mulder: ""la democracia no es la prevalencia de un solo poder"".

#debateece2020",NEU
mauricio mulder del apra: dice que el rol del congreso es fiscalizar (no solo eso pero...) y habla del apra. #debateelectoral,N
"rt '@rppnoticias: #debateece2020 | mauricio mulder; candidato al congreso por el apra expone sus propuestas en el debate congresal 2020. 
si…",N
"mauricio mulder hablando de los partidos vientre de alquiler; si el que no lo eligieron en las elecciones internas y lo pusieron de contrabando de candidato; el que aboga por partidos democraticos; asco.",N
"rt '@radionacionalfm: el candidato del partido aprista peruano; mauricio mulder; señalo que se debe crear una camara de diputados que repres…",N
"en vivo| mauricio mulder del apra: “necesitamos una verdadera reforma politica; tenemos que reformar los partidos para que sean politicos de verdad; sino lo que hablamos no tiene sentido” #debateportvperu https://t.co/2thx2egnki",N
"rosa bartra y mauricio mulder piensan que no tenemos memoria o que somos idiotas.

que falta de respeto sus exposiciones. #debateece2020",N
"mauricio mulder del apra sobre la paridad de parlamentarios: considera que puede haber; cree que debe haber una reforma parlamentaria que cambie todos los partidos politicos que sean serios. #debateelectoral

le dare puntos.",N
"mauricio mulder: ""mientras tengamos 25 partidos [muchos; sin ideologia ni nada]; si no los reformamos; no va a servir de nada la bicameralidad"".

#debateece2020",N
